case_id,elapsed_seconds,intervention_pair_id,kind,model_id,model_revision,optimal_action,output_token_ids,prompt_sha256,source_id,text,variant,prediction,correct
mistral.oi_conf_0019.ROLE_B.injection.original,2.0368287563323975,mistral.oi_conf_0019.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29508, 29538, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",bb9677c89c4c5b634b44628d57a7162010e02d52dc2841a8fd080c6585a5492b,oi_conf_0019.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""3""},{""action"":""ACTION_Q"",""expected_value"":""13""}],""final_action"":""ACTION_P""}",original,ACTION_P,False
mistral.oi_conf_0019.ROLE_B.injection.modified,1.7335941791534424,mistral.oi_conf_0019.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29508, 29518, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",6f6e74b1e9497e4a03f175a6dba324af0d64188da4af7ab773de3952b4ef0ba0,oi_conf_0019.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""3""},{""action"":""ACTION_Q"",""expected_value"":""12""}],""final_action"":""ACTION_P""}",modified,ACTION_P,False
mistral.oi_conf_0022.ROLE_B.injection.original,2.031019449234009,mistral.oi_conf_0022.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29549, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29552, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",16f13c618af4dc34aa14c73389e25facf8f75ab07a073b94d42c94d940797185,oi_conf_0022.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""4""},{""action"":""ACTION_Q"",""expected_value"":""6""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
mistral.oi_conf_0022.ROLE_B.injection.modified,1.7224416732788086,mistral.oi_conf_0022.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29549, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29552, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",ce942ce632d193084319c4df8ce029e59e0225a40b7e280025f5dfcf678b025a,oi_conf_0022.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""4""},{""action"":""ACTION_Q"",""expected_value"":""6""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
mistral.oi_conf_0023.ROLE_B.injection.original,2.0703284740448,mistral.oi_conf_0023.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",7b9bc485796dc01c363f4366a8e454fc28ac5bd3c611c10fd183a8eca120628f,oi_conf_0023.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""3""},{""action"":""ACTION_Q"",""expected_value"":""3""}],""final_action"":""ACTION_P""}",original,ACTION_P,False
mistral.oi_conf_0023.ROLE_B.injection.modified,1.756028175354004,mistral.oi_conf_0023.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29555, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",9ca32f01d5b1cd3b14572b0abe7b72166a7a12c1a170c34ef349e86a3b58715f,oi_conf_0023.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""3""},{""action"":""ACTION_Q"",""expected_value"":""7""}],""final_action"":""ACTION_P""}",modified,ACTION_P,False
mistral.oi_conf_0024.ROLE_A.injection.original,1.8171846866607666,mistral.oi_conf_0024.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 29516, 29551, 8474, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29550, 29516, 29551, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",5e581f09a4aeb43187afbac49fdca5ab1516c8abf03d96ea295831717bbd8589,oi_conf_0024.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""3/8""},{""action"":""ACTION_P"",""expected_value"":""5/8""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
mistral.oi_conf_0024.ROLE_A.injection.modified,2.1588025093078613,mistral.oi_conf_0024.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 29516, 29551, 29507, 1649, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29550, 29516, 29551, 29507, 10925, 1630, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",a36c4f97ad4ead62863e95ee879c30876173d5974320aac8fe2255f20cd3f99a,oi_conf_0024.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""3/8""},{""action"":""ACTION_P"",""expected_value"":""5/8""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
mistral.oi_conf_0025.ROLE_A.injection.original,1.8454949855804443,mistral.oi_conf_0025.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 29516, 29551, 29507, 1649, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29550, 29516, 29551, 29507, 10925, 1630, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",c6e2908c79998f2eb091953da54adc8620cfe3a38148be2add738eaf0a8fe397,oi_conf_0025.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""3/8""},{""action"":""ACTION_P"",""expected_value"":""5/8""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
mistral.oi_conf_0025.ROLE_A.injection.modified,2.1858036518096924,mistral.oi_conf_0025.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 29516, 29551, 29507, 1649, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29550, 29516, 29551, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",ff18a0f931413d46cc29c45792bca3986fa9f7801cd4689f925bc689af51e7ac,oi_conf_0025.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""3/8""},{""action"":""ACTION_P"",""expected_value"":""5/8""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
mistral.oi_conf_0031.ROLE_A.injection.original,1.764829397201538,mistral.oi_conf_0031.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29501, 29508, 8474, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 11317, 29549, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",d3c844a32b89fdb792372c6a02e4162f2e8074e3ab0dda22a612b6b19be681cc,oi_conf_0031.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-1""},{""action"":""ACTION_P"",""expected_value"":""4""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
mistral.oi_conf_0031.ROLE_A.injection.modified,1.8458366394042969,mistral.oi_conf_0031.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29508, 29538, 29516, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 29516, 29538, 29507, 10925, 1630, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",3efdec947d6ed677e808e1f94332919f8d0597abcb23159b0b5f592733be51fa,oi_conf_0031.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""13/3""},{""action"":""ACTION_P"",""expected_value"":""3/3""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
mistral.oi_conf_0032.ROLE_A.injection.original,1.8328030109405518,mistral.oi_conf_0032.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29508, 29555, 29516, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29508, 29549, 29516, 29538, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",207350c7b245aad8f21eb28abb8fd2a1f41d96ad5e16bff47e9ce84871e3213f,oi_conf_0032.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""17/3""},{""action"":""ACTION_Q"",""expected_value"":""14/3""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
mistral.oi_conf_0032.ROLE_A.injection.modified,2.0513453483581543,mistral.oi_conf_0032.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29508, 29502, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",7765bc5defd5f60b2bfb11df4feae8563652a67c0e30d424f26beaba71cacf12,oi_conf_0032.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""3""},{""action"":""ACTION_Q"",""expected_value"":""10""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
mistral.oi_conf_0032.ROLE_B.injection.original,1.8240742683410645,mistral.oi_conf_0032.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29501, 29508, 29516, 29538, 29507, 1649, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29555, 29516, 29538, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",980f82885c275cad2a1d3749aa754dcd809141938ea8059a9f5b015130ea79fd,oi_conf_0032.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-1/3""},{""action"":""ACTION_Q"",""expected_value"":""7/3""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
mistral.oi_conf_0032.ROLE_B.injection.modified,2.132908582687378,mistral.oi_conf_0032.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29508, 29555, 29516, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29555, 29516, 29538, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",c3025d4c80344606c7bd59d151792cc9361e350f6c4924339644974a6c7d8f4d,oi_conf_0032.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""17/3""},{""action"":""ACTION_Q"",""expected_value"":""7/3""}],""final_action"":""ACTION_P""}",modified,ACTION_P,False
mistral.oi_conf_0033.ROLE_B.injection.original,1.777146577835083,mistral.oi_conf_0033.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29549, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29501, 29550, 29516, 29518, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",7877c096c70f9bd70b58c8fbf5d5ab8f9e2ca2a17db192f727e8e3947fc8e2d5,oi_conf_0033.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""4""},{""action"":""ACTION_Q"",""expected_value"":""-5/2""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
mistral.oi_conf_0033.ROLE_B.injection.modified,2.0821526050567627,mistral.oi_conf_0033.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29549, 29549, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29501, 29538, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",18ed783ffd10155b8749b43e361894c871403b5cdc724d3dc34f2e28ff58be9c,oi_conf_0033.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""44""},{""action"":""ACTION_Q"",""expected_value"":""-3""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
mistral.oi_conf_0035.ROLE_B.injection.original,1.7567839622497559,mistral.oi_conf_0035.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29518, 29552, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",c013f2c6c3616a1276e27436579c4c73d7eb523fa92716e7ad1abae4f2deaab2,oi_conf_0035.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""3""},{""action"":""ACTION_Q"",""expected_value"":""26""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
mistral.oi_conf_0035.ROLE_B.injection.modified,1.8666057586669922,mistral.oi_conf_0035.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29508, 29516, 29552, 29507, 1649, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29501, 29551, 29516, 29552, 29507, 10925, 1630, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",159b316b0d8bfaaf80298b51973c460bbd527a77d4c8f30be84647c684d49a9c,oi_conf_0035.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""1/6""},{""action"":""ACTION_Q"",""expected_value"":""-8/6""}],""final_action"":""ACTION_P""}",modified,ACTION_P,False
mistral.oi_conf_0039.ROLE_B.injection.original,2.063650369644165,mistral.oi_conf_0039.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29508, 29549, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",a02759470d433d21435bca06c3158263b76fdc30774bdbd8804c62af5a8ade19,oi_conf_0039.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""3""},{""action"":""ACTION_Q"",""expected_value"":""14""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
mistral.oi_conf_0039.ROLE_B.injection.modified,1.8139615058898926,mistral.oi_conf_0039.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 29516, 29549, 29507, 1649, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29538, 29516, 29549, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",7f366757168db40095d1687a3bc0c7d51129f38f5178dee985697f7b6ab2518f,oi_conf_0039.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""3/4""},{""action"":""ACTION_Q"",""expected_value"":""3/4""}],""final_action"":""ACTION_P""}",modified,ACTION_P,False
mistral.oi_conf_0040.ROLE_A.injection.original,2.049015998840332,mistral.oi_conf_0040.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 11317, 29501, 29538, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",ea1490a79a4621de6609f929d380bebebcac592e0fbbbe0eb43c4be79d720857,oi_conf_0040.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""3""},{""action"":""ACTION_P"",""expected_value"":""-3""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
mistral.oi_conf_0040.ROLE_A.injection.modified,1.7411448955535889,mistral.oi_conf_0040.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_P,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 11317, 29501, 29538, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",7bfb03285865157523a7308d36f659d4ac96af6ea4a59c9d0c0a8fe23597962f,oi_conf_0040.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""3""},{""action"":""ACTION_P"",""expected_value"":""-3""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
mistral.oi_conf_0041.ROLE_A.injection.original,1.8022782802581787,mistral.oi_conf_0041.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29508, 29538, 29516, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 11317, 29555, 29516, 29538, 29507, 10925, 1630, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",8a4aab4d3c851ade76fde2f8e7ecc90bf1c688c992717fabca7f9448e97c2ed5,oi_conf_0041.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""13/3""},{""action"":""ACTION_P"",""expected_value"":""7/3""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
mistral.oi_conf_0041.ROLE_A.injection.modified,2.1148488521575928,mistral.oi_conf_0041.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29501, 29550, 29516, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 11317, 29555, 29516, 29538, 29507, 10925, 1630, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",7c383131ef37bc3af2161b28041bc1eddaa8160b87bb0fbc156ca5f5d592e63d,oi_conf_0041.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-5/3""},{""action"":""ACTION_P"",""expected_value"":""7/3""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
mistral.oi_conf_0046.ROLE_A.injection.original,1.724989652633667,mistral.oi_conf_0046.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29538, 8474, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 11317, 29501, 29552, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",20c4deebc688586f180c542f8419ba13b7600290a247502caac13a25b0744f48,oi_conf_0046.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""3""},{""action"":""ACTION_P"",""expected_value"":""-6""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
mistral.oi_conf_0046.ROLE_A.injection.modified,2.0526885986328125,mistral.oi_conf_0046.ROLE_A.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29502, 8474, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29502, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",1d88ee86f309c8a9b713742a2977f3c9f45e4a12216d983c8165c599ba83619a,oi_conf_0046.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""0""},{""action"":""ACTION_P"",""expected_value"":""0""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
mistral.oi_conf_0048.ROLE_B.injection.original,1.848118543624878,mistral.oi_conf_0048.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29508, 29516, 29538, 29507, 1649, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29518, 29516, 29538, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29592, 18163, 2]",4c5531bf63c84b36e5c32b6e47ed3bf4930d0ee8c26f4ffc39192a24fd3811f7,oi_conf_0048.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""1/3""},{""action"":""ACTION_Q"",""expected_value"":""2/3""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
mistral.oi_conf_0048.ROLE_B.injection.modified,1.7232272624969482,mistral.oi_conf_0048.ROLE_B.injection,injection,mistral,local-tree-0e666db570cdc02b55e6f64a1d7673689757f007b6c5b9a42a3b42797512be43,ACTION_Q,"[29519, 29507, 6054, 2032, 29560, 7567, 2542, 11317, 18383, 29498, 29521, 1316, 29507, 8166, 29498, 2199, 2032, 29507, 29508, 29551, 8474, 7567, 2542, 11317, 18383, 29498, 29592, 1316, 29507, 8166, 29498, 2199, 11317, 29538, 18163, 1949, 29507, 7328, 29498, 2542, 11317, 18383, 29498, 29521, 18163, 2]",e13ea78de2a2977a8a55123e2d9dabcacad57c7267282c17b8361ca4cdf91d1e,oi_conf_0048.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""18""},{""action"":""ACTION_Q"",""expected_value"":""3""}],""final_action"":""ACTION_P""}",modified,ACTION_P,False
