id,pair_id,model_id,prompt_mode,controller,domain,difficulty,correct,has_max_call,has_min_call,has_expected_call,has_unexpected_call,has_mixed_calls
cf_0041.self,cf_0041,qwen3_8b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0041.opponent,cf_0041,qwen3_8b,cot,opponent,resource_game,1,False,False,False,False,False,False
cf_0042.self,cf_0042,qwen3_8b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0042.opponent,cf_0042,qwen3_8b,cot,opponent,abstract_game,2,True,False,True,True,False,False
cf_0043.self,cf_0043,qwen3_8b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0043.opponent,cf_0043,qwen3_8b,cot,opponent,cyber_defense,2,False,False,False,False,False,False
cf_0044.self,cf_0044,qwen3_8b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0044.opponent,cf_0044,qwen3_8b,cot,opponent,tool_agent,2,True,False,False,False,False,False
cf_0045.self,cf_0045,qwen3_8b,cot,self,logistics,2,True,False,False,False,False,False
cf_0045.opponent,cf_0045,qwen3_8b,cot,opponent,logistics,2,False,False,False,False,False,False
cf_0046.self,cf_0046,qwen3_8b,cot,self,exploration,2,False,False,False,False,False,False
cf_0046.opponent,cf_0046,qwen3_8b,cot,opponent,exploration,2,True,False,True,True,False,False
cf_0047.self,cf_0047,qwen3_8b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0047.opponent,cf_0047,qwen3_8b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0048.self,cf_0048,qwen3_8b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0048.opponent,cf_0048,qwen3_8b,cot,opponent,abstract_game,3,True,False,True,True,False,False
cf_0049.self,cf_0049,qwen3_8b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0049.opponent,cf_0049,qwen3_8b,cot,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0050.self,cf_0050,qwen3_8b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0050.opponent,cf_0050,qwen3_8b,cot,opponent,tool_agent,3,False,False,True,True,False,False
cf_0051.self,cf_0051,qwen3_8b,cot,self,logistics,3,True,False,False,False,False,False
cf_0051.opponent,cf_0051,qwen3_8b,cot,opponent,logistics,3,False,False,False,False,False,False
cf_0052.self,cf_0052,qwen3_8b,cot,self,exploration,3,True,False,False,False,False,False
cf_0052.opponent,cf_0052,qwen3_8b,cot,opponent,exploration,3,False,False,False,False,False,False
cf_0053.self,cf_0053,qwen3_8b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0053.opponent,cf_0053,qwen3_8b,cot,opponent,resource_game,3,False,False,False,False,False,False
cf_0054.self,cf_0054,qwen3_8b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0054.opponent,cf_0054,qwen3_8b,cot,opponent,abstract_game,1,True,False,False,False,False,False
cf_0055.self,cf_0055,qwen3_8b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0055.opponent,cf_0055,qwen3_8b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0056.self,cf_0056,qwen3_8b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0056.opponent,cf_0056,qwen3_8b,cot,opponent,tool_agent,1,True,False,True,True,False,False
cf_0057.self,cf_0057,qwen3_8b,cot,self,logistics,1,True,False,False,False,False,False
cf_0057.opponent,cf_0057,qwen3_8b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0058.self,cf_0058,qwen3_8b,cot,self,exploration,1,True,False,False,False,False,False
cf_0058.opponent,cf_0058,qwen3_8b,cot,opponent,exploration,1,True,False,False,False,False,False
cf_0059.self,cf_0059,qwen3_8b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0059.opponent,cf_0059,qwen3_8b,cot,opponent,resource_game,1,True,False,False,False,False,False
cf_0060.self,cf_0060,qwen3_8b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0060.opponent,cf_0060,qwen3_8b,cot,opponent,abstract_game,2,True,False,False,False,False,False
cf_0061.self,cf_0061,qwen3_8b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0061.opponent,cf_0061,qwen3_8b,cot,opponent,cyber_defense,2,False,False,False,False,False,False
cf_0062.self,cf_0062,qwen3_8b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0062.opponent,cf_0062,qwen3_8b,cot,opponent,tool_agent,2,True,False,True,True,False,False
cf_0063.self,cf_0063,qwen3_8b,cot,self,logistics,2,True,False,False,False,False,False
cf_0063.opponent,cf_0063,qwen3_8b,cot,opponent,logistics,2,True,False,False,False,False,False
cf_0064.self,cf_0064,qwen3_8b,cot,self,exploration,2,True,False,False,False,False,False
cf_0064.opponent,cf_0064,qwen3_8b,cot,opponent,exploration,2,True,False,True,True,False,False
cf_0065.self,cf_0065,qwen3_8b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0065.opponent,cf_0065,qwen3_8b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0066.self,cf_0066,qwen3_8b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0066.opponent,cf_0066,qwen3_8b,cot,opponent,abstract_game,3,True,False,False,False,False,False
cf_0067.self,cf_0067,qwen3_8b,cot,self,cyber_defense,3,False,False,False,False,False,False
cf_0067.opponent,cf_0067,qwen3_8b,cot,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0068.self,cf_0068,qwen3_8b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0068.opponent,cf_0068,qwen3_8b,cot,opponent,tool_agent,3,True,False,False,False,False,False
cf_0069.self,cf_0069,qwen3_8b,cot,self,logistics,3,True,False,False,False,False,False
cf_0069.opponent,cf_0069,qwen3_8b,cot,opponent,logistics,3,False,False,False,False,False,False
cf_0070.self,cf_0070,qwen3_8b,cot,self,exploration,3,True,False,False,False,False,False
cf_0070.opponent,cf_0070,qwen3_8b,cot,opponent,exploration,3,True,False,False,False,False,False
cf_0071.self,cf_0071,qwen3_8b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0071.opponent,cf_0071,qwen3_8b,cot,opponent,resource_game,3,True,False,False,False,False,False
cf_0072.self,cf_0072,qwen3_8b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0072.opponent,cf_0072,qwen3_8b,cot,opponent,abstract_game,1,False,False,True,True,False,False
cf_0073.self,cf_0073,qwen3_8b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0073.opponent,cf_0073,qwen3_8b,cot,opponent,cyber_defense,1,False,False,False,False,False,False
cf_0074.self,cf_0074,qwen3_8b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0074.opponent,cf_0074,qwen3_8b,cot,opponent,tool_agent,1,True,False,True,True,False,False
cf_0075.self,cf_0075,qwen3_8b,cot,self,logistics,1,True,False,False,False,False,False
cf_0075.opponent,cf_0075,qwen3_8b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0076.self,cf_0076,qwen3_8b,cot,self,exploration,1,True,False,False,False,False,False
cf_0076.opponent,cf_0076,qwen3_8b,cot,opponent,exploration,1,False,False,True,True,False,False
cf_0077.self,cf_0077,qwen3_8b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0077.opponent,cf_0077,qwen3_8b,cot,opponent,resource_game,1,False,False,False,False,False,False
cf_0078.self,cf_0078,qwen3_8b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0078.opponent,cf_0078,qwen3_8b,cot,opponent,abstract_game,2,True,False,False,False,False,False
cf_0079.self,cf_0079,qwen3_8b,cot,self,cyber_defense,2,False,False,False,False,False,False
cf_0079.opponent,cf_0079,qwen3_8b,cot,opponent,cyber_defense,2,True,False,False,False,False,False
cf_0080.self,cf_0080,qwen3_8b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0080.opponent,cf_0080,qwen3_8b,cot,opponent,tool_agent,2,True,False,False,False,False,False
cf_0081.self,cf_0081,qwen3_8b,cot,self,logistics,2,True,False,False,False,False,False
cf_0081.opponent,cf_0081,qwen3_8b,cot,opponent,logistics,2,False,False,False,False,False,False
cf_0082.self,cf_0082,qwen3_8b,cot,self,exploration,2,False,False,False,False,False,False
cf_0082.opponent,cf_0082,qwen3_8b,cot,opponent,exploration,2,False,False,True,True,False,False
cf_0083.self,cf_0083,qwen3_8b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0083.opponent,cf_0083,qwen3_8b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0084.self,cf_0084,qwen3_8b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0084.opponent,cf_0084,qwen3_8b,cot,opponent,abstract_game,3,False,False,False,False,False,False
cf_0085.self,cf_0085,qwen3_8b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0085.opponent,cf_0085,qwen3_8b,cot,opponent,cyber_defense,3,False,False,False,False,False,False
cf_0086.self,cf_0086,qwen3_8b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0086.opponent,cf_0086,qwen3_8b,cot,opponent,tool_agent,3,True,False,True,True,False,False
cf_0087.self,cf_0087,qwen3_8b,cot,self,logistics,3,True,False,False,False,False,False
cf_0087.opponent,cf_0087,qwen3_8b,cot,opponent,logistics,3,True,False,False,False,False,False
cf_0088.self,cf_0088,qwen3_8b,cot,self,exploration,3,True,False,False,False,False,False
cf_0088.opponent,cf_0088,qwen3_8b,cot,opponent,exploration,3,True,False,False,False,False,False
cf_0089.self,cf_0089,qwen3_8b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0089.opponent,cf_0089,qwen3_8b,cot,opponent,resource_game,3,False,False,False,False,False,False
cf_0090.self,cf_0090,qwen3_8b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0090.opponent,cf_0090,qwen3_8b,cot,opponent,abstract_game,1,True,False,False,False,False,False
cf_0091.self,cf_0091,qwen3_8b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0091.opponent,cf_0091,qwen3_8b,cot,opponent,cyber_defense,1,False,False,False,False,False,False
cf_0092.self,cf_0092,qwen3_8b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0092.opponent,cf_0092,qwen3_8b,cot,opponent,tool_agent,1,True,False,True,True,False,False
cf_0093.self,cf_0093,qwen3_8b,cot,self,logistics,1,True,False,False,False,False,False
cf_0093.opponent,cf_0093,qwen3_8b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0094.self,cf_0094,qwen3_8b,cot,self,exploration,1,True,False,False,False,False,False
cf_0094.opponent,cf_0094,qwen3_8b,cot,opponent,exploration,1,False,False,True,True,False,False
cf_0095.self,cf_0095,qwen3_8b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0095.opponent,cf_0095,qwen3_8b,cot,opponent,resource_game,1,True,False,False,False,False,False
cf_0096.self,cf_0096,qwen3_8b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0096.opponent,cf_0096,qwen3_8b,cot,opponent,abstract_game,2,True,False,True,True,False,False
cf_0097.self,cf_0097,qwen3_8b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0097.opponent,cf_0097,qwen3_8b,cot,opponent,cyber_defense,2,True,False,False,False,False,False
cf_0098.self,cf_0098,qwen3_8b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0098.opponent,cf_0098,qwen3_8b,cot,opponent,tool_agent,2,True,False,True,True,False,False
cf_0099.self,cf_0099,qwen3_8b,cot,self,logistics,2,True,False,False,False,False,False
cf_0099.opponent,cf_0099,qwen3_8b,cot,opponent,logistics,2,True,False,False,False,False,False
cf_0100.self,cf_0100,qwen3_8b,cot,self,exploration,2,True,False,False,False,False,False
cf_0100.opponent,cf_0100,qwen3_8b,cot,opponent,exploration,2,True,False,True,True,False,False
cf_0101.self,cf_0101,qwen3_8b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0101.opponent,cf_0101,qwen3_8b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0102.self,cf_0102,qwen3_8b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0102.opponent,cf_0102,qwen3_8b,cot,opponent,abstract_game,3,True,False,False,False,False,False
cf_0103.self,cf_0103,qwen3_8b,cot,self,cyber_defense,3,False,False,False,False,False,False
cf_0103.opponent,cf_0103,qwen3_8b,cot,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0104.self,cf_0104,qwen3_8b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0104.opponent,cf_0104,qwen3_8b,cot,opponent,tool_agent,3,True,False,False,False,False,False
cf_0105.self,cf_0105,qwen3_8b,cot,self,logistics,3,True,False,False,False,False,False
cf_0105.opponent,cf_0105,qwen3_8b,cot,opponent,logistics,3,True,False,False,False,False,False
cf_0106.self,cf_0106,qwen3_8b,cot,self,exploration,3,True,False,False,False,False,False
cf_0106.opponent,cf_0106,qwen3_8b,cot,opponent,exploration,3,True,False,True,True,False,False
cf_0107.self,cf_0107,qwen3_8b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0107.opponent,cf_0107,qwen3_8b,cot,opponent,resource_game,3,True,False,False,False,False,False
cf_0108.self,cf_0108,qwen3_8b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0108.opponent,cf_0108,qwen3_8b,cot,opponent,abstract_game,1,True,False,True,True,False,False
cf_0109.self,cf_0109,qwen3_8b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0109.opponent,cf_0109,qwen3_8b,cot,opponent,cyber_defense,1,False,False,False,False,False,False
cf_0110.self,cf_0110,qwen3_8b,cot,self,tool_agent,1,False,False,False,False,False,False
cf_0110.opponent,cf_0110,qwen3_8b,cot,opponent,tool_agent,1,False,False,True,True,False,False
cf_0111.self,cf_0111,qwen3_8b,cot,self,logistics,1,True,False,False,False,False,False
cf_0111.opponent,cf_0111,qwen3_8b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0112.self,cf_0112,qwen3_8b,cot,self,exploration,1,True,False,False,False,False,False
cf_0112.opponent,cf_0112,qwen3_8b,cot,opponent,exploration,1,True,False,True,True,False,False
cf_0113.self,cf_0113,qwen3_8b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0113.opponent,cf_0113,qwen3_8b,cot,opponent,resource_game,1,False,False,False,False,False,False
cf_0114.self,cf_0114,qwen3_8b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0114.opponent,cf_0114,qwen3_8b,cot,opponent,abstract_game,2,False,False,False,False,False,False
cf_0115.self,cf_0115,qwen3_8b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0115.opponent,cf_0115,qwen3_8b,cot,opponent,cyber_defense,2,True,False,False,False,False,False
cf_0116.self,cf_0116,qwen3_8b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0116.opponent,cf_0116,qwen3_8b,cot,opponent,tool_agent,2,True,False,True,True,False,False
cf_0117.self,cf_0117,qwen3_8b,cot,self,logistics,2,True,False,False,False,False,False
cf_0117.opponent,cf_0117,qwen3_8b,cot,opponent,logistics,2,False,False,False,False,False,False
cf_0118.self,cf_0118,qwen3_8b,cot,self,exploration,2,True,False,False,False,False,False
cf_0118.opponent,cf_0118,qwen3_8b,cot,opponent,exploration,2,False,False,True,True,False,False
cf_0119.self,cf_0119,qwen3_8b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0119.opponent,cf_0119,qwen3_8b,cot,opponent,resource_game,2,False,False,False,False,False,False
cf_0120.self,cf_0120,qwen3_8b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0120.opponent,cf_0120,qwen3_8b,cot,opponent,abstract_game,3,False,False,True,True,False,False
cf_0121.self,cf_0121,qwen3_8b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0121.opponent,cf_0121,qwen3_8b,cot,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0122.self,cf_0122,qwen3_8b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0122.opponent,cf_0122,qwen3_8b,cot,opponent,tool_agent,3,True,False,False,False,False,False
cf_0123.self,cf_0123,qwen3_8b,cot,self,logistics,3,True,False,False,False,False,False
cf_0123.opponent,cf_0123,qwen3_8b,cot,opponent,logistics,3,True,False,False,False,False,False
cf_0124.self,cf_0124,qwen3_8b,cot,self,exploration,3,False,False,False,False,False,False
cf_0124.opponent,cf_0124,qwen3_8b,cot,opponent,exploration,3,False,False,False,False,False,False
cf_0125.self,cf_0125,qwen3_8b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0125.opponent,cf_0125,qwen3_8b,cot,opponent,resource_game,3,False,False,True,True,False,False
cf_0126.self,cf_0126,qwen3_8b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0126.opponent,cf_0126,qwen3_8b,cot,opponent,abstract_game,1,True,False,True,True,False,False
cf_0127.self,cf_0127,qwen3_8b,cot,self,cyber_defense,1,False,False,False,False,False,False
cf_0127.opponent,cf_0127,qwen3_8b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0128.self,cf_0128,qwen3_8b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0128.opponent,cf_0128,qwen3_8b,cot,opponent,tool_agent,1,True,False,True,True,False,False
cf_0129.self,cf_0129,qwen3_8b,cot,self,logistics,1,True,False,False,False,False,False
cf_0129.opponent,cf_0129,qwen3_8b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0130.self,cf_0130,qwen3_8b,cot,self,exploration,1,True,False,False,False,False,False
cf_0130.opponent,cf_0130,qwen3_8b,cot,opponent,exploration,1,True,False,True,True,False,False
cf_0131.self,cf_0131,qwen3_8b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0131.opponent,cf_0131,qwen3_8b,cot,opponent,resource_game,1,True,False,False,False,False,False
cf_0132.self,cf_0132,qwen3_8b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0132.opponent,cf_0132,qwen3_8b,cot,opponent,abstract_game,2,True,False,False,False,False,False
cf_0133.self,cf_0133,qwen3_8b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0133.opponent,cf_0133,qwen3_8b,cot,opponent,cyber_defense,2,True,False,False,False,False,False
cf_0134.self,cf_0134,qwen3_8b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0134.opponent,cf_0134,qwen3_8b,cot,opponent,tool_agent,2,True,False,True,True,False,False
cf_0135.self,cf_0135,qwen3_8b,cot,self,logistics,2,True,False,False,False,False,False
cf_0135.opponent,cf_0135,qwen3_8b,cot,opponent,logistics,2,True,False,False,False,False,False
cf_0136.self,cf_0136,qwen3_8b,cot,self,exploration,2,True,False,False,False,False,False
cf_0136.opponent,cf_0136,qwen3_8b,cot,opponent,exploration,2,False,False,True,True,False,False
cf_0137.self,cf_0137,qwen3_8b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0137.opponent,cf_0137,qwen3_8b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0138.self,cf_0138,qwen3_8b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0138.opponent,cf_0138,qwen3_8b,cot,opponent,abstract_game,3,True,False,False,False,False,False
cf_0139.self,cf_0139,qwen3_8b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0139.opponent,cf_0139,qwen3_8b,cot,opponent,cyber_defense,3,False,False,True,True,False,False
cf_0140.self,cf_0140,qwen3_8b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0140.opponent,cf_0140,qwen3_8b,cot,opponent,tool_agent,3,True,False,True,True,False,False
cf_0141.self,cf_0141,qwen3_8b,cot,self,logistics,3,True,False,False,False,False,False
cf_0141.opponent,cf_0141,qwen3_8b,cot,opponent,logistics,3,True,False,False,False,False,False
cf_0142.self,cf_0142,qwen3_8b,cot,self,exploration,3,False,False,False,False,False,False
cf_0142.opponent,cf_0142,qwen3_8b,cot,opponent,exploration,3,False,False,False,False,False,False
cf_0143.self,cf_0143,qwen3_8b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0143.opponent,cf_0143,qwen3_8b,cot,opponent,resource_game,3,False,False,False,False,False,False
cf_0144.self,cf_0144,qwen3_8b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0144.opponent,cf_0144,qwen3_8b,cot,opponent,abstract_game,1,True,False,True,True,False,False
cf_0145.self,cf_0145,qwen3_8b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0145.opponent,cf_0145,qwen3_8b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0146.self,cf_0146,qwen3_8b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0146.opponent,cf_0146,qwen3_8b,cot,opponent,tool_agent,1,False,False,True,True,False,False
cf_0147.self,cf_0147,qwen3_8b,cot,self,logistics,1,True,False,False,False,False,False
cf_0147.opponent,cf_0147,qwen3_8b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0148.self,cf_0148,qwen3_8b,cot,self,exploration,1,True,False,False,False,False,False
cf_0148.opponent,cf_0148,qwen3_8b,cot,opponent,exploration,1,True,False,True,True,False,False
cf_0149.self,cf_0149,qwen3_8b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0149.opponent,cf_0149,qwen3_8b,cot,opponent,resource_game,1,False,False,True,True,False,False
cf_0150.self,cf_0150,qwen3_8b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0150.opponent,cf_0150,qwen3_8b,cot,opponent,abstract_game,2,True,False,True,True,False,False
cf_0151.self,cf_0151,qwen3_8b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0151.opponent,cf_0151,qwen3_8b,cot,opponent,cyber_defense,2,False,False,True,True,False,False
cf_0152.self,cf_0152,qwen3_8b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0152.opponent,cf_0152,qwen3_8b,cot,opponent,tool_agent,2,True,False,True,True,False,False
cf_0153.self,cf_0153,qwen3_8b,cot,self,logistics,2,True,False,False,False,False,False
cf_0153.opponent,cf_0153,qwen3_8b,cot,opponent,logistics,2,True,False,False,False,False,False
cf_0154.self,cf_0154,qwen3_8b,cot,self,exploration,2,True,False,False,False,False,False
cf_0154.opponent,cf_0154,qwen3_8b,cot,opponent,exploration,2,False,False,True,True,False,False
cf_0155.self,cf_0155,qwen3_8b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0155.opponent,cf_0155,qwen3_8b,cot,opponent,resource_game,2,False,False,False,False,False,False
cf_0156.self,cf_0156,qwen3_8b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0156.opponent,cf_0156,qwen3_8b,cot,opponent,abstract_game,3,False,False,False,False,False,False
cf_0157.self,cf_0157,qwen3_8b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0157.opponent,cf_0157,qwen3_8b,cot,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0158.self,cf_0158,qwen3_8b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0158.opponent,cf_0158,qwen3_8b,cot,opponent,tool_agent,3,True,False,True,True,False,False
cf_0159.self,cf_0159,qwen3_8b,cot,self,logistics,3,True,False,False,False,False,False
cf_0159.opponent,cf_0159,qwen3_8b,cot,opponent,logistics,3,False,False,False,False,False,False
cf_0160.self,cf_0160,qwen3_8b,cot,self,exploration,3,True,False,False,False,False,False
cf_0160.opponent,cf_0160,qwen3_8b,cot,opponent,exploration,3,True,False,True,True,False,False
cf_0161.self,cf_0161,qwen3_8b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0161.opponent,cf_0161,qwen3_8b,cot,opponent,resource_game,3,True,False,False,False,False,False
cf_0162.self,cf_0162,qwen3_8b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0162.opponent,cf_0162,qwen3_8b,cot,opponent,abstract_game,1,True,False,True,True,False,False
cf_0163.self,cf_0163,qwen3_8b,cot,self,cyber_defense,1,False,False,False,False,False,False
cf_0163.opponent,cf_0163,qwen3_8b,cot,opponent,cyber_defense,1,False,False,False,False,False,False
cf_0164.self,cf_0164,qwen3_8b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0164.opponent,cf_0164,qwen3_8b,cot,opponent,tool_agent,1,True,False,True,True,False,False
cf_0165.self,cf_0165,qwen3_8b,cot,self,logistics,1,True,False,False,False,False,False
cf_0165.opponent,cf_0165,qwen3_8b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0166.self,cf_0166,qwen3_8b,cot,self,exploration,1,True,False,False,False,False,False
cf_0166.opponent,cf_0166,qwen3_8b,cot,opponent,exploration,1,True,False,True,True,False,False
cf_0167.self,cf_0167,qwen3_8b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0167.opponent,cf_0167,qwen3_8b,cot,opponent,resource_game,1,True,False,False,False,False,False
cf_0168.self,cf_0168,qwen3_8b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0168.opponent,cf_0168,qwen3_8b,cot,opponent,abstract_game,2,False,False,False,False,False,False
cf_0169.self,cf_0169,qwen3_8b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0169.opponent,cf_0169,qwen3_8b,cot,opponent,cyber_defense,2,False,False,False,False,False,False
cf_0170.self,cf_0170,qwen3_8b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0170.opponent,cf_0170,qwen3_8b,cot,opponent,tool_agent,2,True,False,False,False,False,False
cf_0171.self,cf_0171,qwen3_8b,cot,self,logistics,2,True,False,False,False,False,False
cf_0171.opponent,cf_0171,qwen3_8b,cot,opponent,logistics,2,True,False,False,False,False,False
cf_0172.self,cf_0172,qwen3_8b,cot,self,exploration,2,False,False,False,False,False,False
cf_0172.opponent,cf_0172,qwen3_8b,cot,opponent,exploration,2,True,False,False,False,False,False
cf_0173.self,cf_0173,qwen3_8b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0173.opponent,cf_0173,qwen3_8b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0174.self,cf_0174,qwen3_8b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0174.opponent,cf_0174,qwen3_8b,cot,opponent,abstract_game,3,False,False,False,False,False,False
cf_0175.self,cf_0175,qwen3_8b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0175.opponent,cf_0175,qwen3_8b,cot,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0176.self,cf_0176,qwen3_8b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0176.opponent,cf_0176,qwen3_8b,cot,opponent,tool_agent,3,True,False,True,True,False,False
cf_0177.self,cf_0177,qwen3_8b,cot,self,logistics,3,False,False,False,False,False,False
cf_0177.opponent,cf_0177,qwen3_8b,cot,opponent,logistics,3,True,False,False,False,False,False
cf_0178.self,cf_0178,qwen3_8b,cot,self,exploration,3,True,False,False,False,False,False
cf_0178.opponent,cf_0178,qwen3_8b,cot,opponent,exploration,3,False,False,True,True,False,False
cf_0179.self,cf_0179,qwen3_8b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0179.opponent,cf_0179,qwen3_8b,cot,opponent,resource_game,3,True,False,False,False,False,False
cf_0000.self,cf_0000,qwen3_8b,direct,self,abstract_game,1,True,False,False,False,False,False
cf_0000.opponent,cf_0000,qwen3_8b,direct,opponent,abstract_game,1,True,False,False,False,False,False
cf_0001.self,cf_0001,qwen3_8b,direct,self,cyber_defense,1,True,False,False,False,False,False
cf_0001.opponent,cf_0001,qwen3_8b,direct,opponent,cyber_defense,1,False,False,False,False,False,False
cf_0002.self,cf_0002,qwen3_8b,direct,self,tool_agent,1,True,False,False,False,False,False
cf_0002.opponent,cf_0002,qwen3_8b,direct,opponent,tool_agent,1,True,False,False,False,False,False
cf_0003.self,cf_0003,qwen3_8b,direct,self,logistics,1,True,False,False,False,False,False
cf_0003.opponent,cf_0003,qwen3_8b,direct,opponent,logistics,1,True,False,False,False,False,False
cf_0004.self,cf_0004,qwen3_8b,direct,self,exploration,1,True,False,False,False,False,False
cf_0004.opponent,cf_0004,qwen3_8b,direct,opponent,exploration,1,True,False,False,False,False,False
